type,n,density,processes,threads,total_time,generation_time,comm_total,comm_dist,comm_aggr,computation_total,computation_sort,computation_mult,sum_check
COO_spr_OpenMP,16384,0.15,1,64,57.186,2.554,0,0,0,54.632,0.394,54.238,2993442628723.000
COO_spr_OpenMP,16384,0.15,1,64,60.880,3.300,0,0,0,57.581,0.568,57.013,2993442628723.000
COO_spr_OpenMP,16384,0.15,1,64,55.215,2.872,0,0,0,52.343,0.332,52.011,2993442628723.000
COO_spr_OpenMP,16384,0.15,1,64,54.422,2.878,0,0,0,51.544,0.332,51.213,2993442628723.000
COO_spr_OpenMP,16384,0.15,1,64,57.206,2.540,0,0,0,54.666,0.324,54.342,2993442628723.000
COO_spr_OpenMP,16384,0.15,1,64,60.844,3.278,0,0,0,57.567,0.563,57.003,2993442628723.000
COO_spr_OpenMP,16384,0.15,1,64,54.260,2.859,0,0,0,51.401,0.333,51.067,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,193.804,3.185,2.635,1.155,1.480,187.984,3.033,184.951,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,213.591,2.549,2.033,0.873,1.160,209.010,3.213,205.796,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,214.345,2.519,1.943,0.820,1.123,209.882,3.099,206.783,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,186.749,2.884,1.799,0.802,0.998,182.066,2.284,179.781,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,187.033,2.877,1.874,0.848,1.026,182.282,2.257,180.025,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,188.796,2.894,2.025,0.967,1.059,183.877,2.600,181.277,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,189.856,3.124,2.013,1.031,0.982,184.719,3.266,181.452,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,193.329,3.185,2.313,1.050,1.263,187.832,3.112,184.719,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,189.444,2.901,1.972,1.045,0.928,184.571,2.989,181.582,2993442628723.000
CSR_apd_Hybrid,16384,0.15,16,4,191.848,2.963,2.178,1.060,1.118,186.707,2.913,183.794,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,194.530,3.021,2.786,0.823,1.963,188.723,0.923,187.799,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,212.193,2.390,1.521,0.465,1.057,208.282,0.691,207.591,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,185.145,2.771,1.319,0.398,0.921,181.055,0.612,180.443,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,192.899,3.037,2.625,0.701,1.924,187.238,0.871,186.367,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,188.919,2.731,1.845,0.525,1.320,184.343,0.645,183.698,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,212.776,2.379,1.421,0.378,1.043,208.976,0.683,208.293,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,211.429,2.493,1.488,0.441,1.047,207.449,0.689,206.760,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,195.988,2.982,2.473,0.717,1.756,190.532,0.945,189.587,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,187.316,2.575,1.408,0.405,1.003,183.333,0.611,182.722,2993442628723.000
CSR_apd_Hybrid,16384,0.15,2,32,184.763,2.745,1.243,0.398,0.845,180.774,0.617,180.157,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,187.385,2.980,1.882,0.885,0.997,182.522,2.287,180.235,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,188.359,2.793,2.140,0.968,1.173,183.426,2.264,181.162,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,188.911,2.970,1.911,0.902,1.009,184.030,2.260,181.771,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,192.429,3.235,2.451,1.146,1.305,186.742,2.932,183.811,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,186.863,2.980,1.927,0.881,1.046,181.956,2.257,179.699,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,215.033,2.580,1.958,0.883,1.074,210.495,2.259,208.237,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,188.675,2.976,2.038,0.974,1.064,183.660,2.296,181.364,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,186.584,2.993,1.879,0.885,0.994,181.713,2.281,179.431,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,188.769,2.967,2.026,0.977,1.049,183.777,2.239,181.538,2993442628723.000
CSR_apd_Hybrid,16384,0.15,32,2,187.530,2.969,1.851,0.865,0.986,182.710,2.251,180.460,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,188.510,2.752,2.069,0.746,1.323,183.690,0.931,182.759,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,214.118,2.384,1.854,0.691,1.163,209.880,1.081,208.799,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,209.540,2.402,1.819,0.696,1.123,205.319,1.097,204.223,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,191.851,3.042,2.801,1.181,1.620,186.008,1.268,184.740,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,209.665,2.419,1.768,0.691,1.077,205.478,1.097,204.381,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,212.712,2.402,1.864,0.692,1.172,208.446,1.074,207.372,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,188.416,2.717,1.479,0.616,0.863,184.219,0.842,183.377,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,190.444,3.060,2.802,1.186,1.615,184.582,1.283,183.299,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,190.365,3.047,2.864,1.215,1.649,184.454,1.267,183.186,2993442628723.000
CSR_apd_Hybrid,16384,0.15,4,16,187.317,2.749,1.818,0.739,1.078,182.751,0.940,181.811,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,191.720,3.085,2.628,1.107,1.520,186.007,2.324,183.683,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,190.986,3.048,2.767,1.227,1.540,185.171,2.183,182.989,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,186.347,2.576,1.900,0.838,1.062,181.871,1.327,180.544,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,187.713,2.752,2.024,0.938,1.086,182.937,1.348,181.589,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,215.058,2.394,1.844,0.770,1.074,210.820,1.866,208.954,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,188.929,2.740,1.927,0.996,0.931,184.262,1.503,182.759,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,192.181,2.987,2.391,1.056,1.335,186.803,2.278,184.525,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,188.058,2.780,2.077,0.985,1.092,183.201,1.502,181.699,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,190.405,3.136,2.581,1.071,1.510,184.688,2.259,182.429,2993442628723.000
CSR_apd_Hybrid,16384,0.15,8,8,187.813,2.746,2.138,0.981,1.158,182.928,1.726,181.202,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,183.262,3.305,2.808,1.365,1.443,177.150,3.934,173.216,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,197.760,3.099,2.342,1.095,1.247,192.319,3.573,188.746,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,184.556,3.286,2.959,1.483,1.476,178.311,4.689,173.622,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,196.891,3.003,2.312,1.092,1.220,191.576,3.368,188.208,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,184.570,3.116,2.534,1.149,1.386,178.920,3.198,175.722,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,184.478,3.373,2.838,1.373,1.465,178.267,4.496,173.772,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,182.787,3.135,2.597,1.315,1.283,177.054,3.344,173.710,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,194.625,3.081,2.275,1.041,1.235,189.268,3.430,185.839,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,198.582,2.958,2.294,1.074,1.220,193.330,3.313,190.017,2993442628723.000
CSR_apd_MPI,16384,0.15,64,1,195.277,3.391,2.315,1.087,1.228,189.572,3.448,186.124,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,208.843,2.969,0,0,0,205.875,0.812,205.063,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,208.946,2.743,0,0,0,206.204,0.556,205.648,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,200.343,2.754,0,0,0,197.588,0.551,197.037,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,201.272,2.753,0,0,0,198.519,0.545,197.974,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,198.265,2.758,0,0,0,195.507,0.540,194.967,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,300.309,3.092,0,0,0,297.218,0.854,296.364,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,249.430,3.062,0,0,0,246.368,0.743,245.626,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,204.097,2.593,0,0,0,201.503,0.565,200.938,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,198.903,2.755,0,0,0,196.148,0.532,195.615,2993442628723.000
CSR_apd_OpenMP,16384,0.15,1,64,213.621,2.410,0,0,0,211.211,0.587,210.624,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,51.335,2.587,6.347,0.507,5.840,42.400,2.878,39.523,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,70.888,2.710,7.708,0.422,7.286,60.471,2.922,57.548,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,66.020,2.920,6.979,0.585,6.394,56.121,3.555,52.566,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,59.297,3.210,9.593,0.708,8.885,46.494,3.163,43.331,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,62.920,3.165,8.396,0.687,7.709,51.360,3.207,48.153,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,59.517,2.898,5.826,0.401,5.425,50.794,2.979,47.815,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,54.610,2.919,5.500,0.407,5.093,46.190,2.881,43.309,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,52.841,2.516,6.209,0.421,5.787,44.116,2.823,41.293,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,55.686,2.949,5.856,0.411,5.445,46.881,3.203,43.677,2993442628723.000
CSR_apr_Hybrid,16384,0.15,16,4,50.621,2.541,5.909,0.418,5.491,42.170,2.789,39.381,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,59.957,2.565,3.209,0.415,2.793,54.183,0.602,53.581,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,55.508,2.389,2.690,0.453,2.237,50.429,0.496,49.933,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,55.240,2.405,2.841,0.424,2.417,49.993,0.547,49.446,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,68.996,2.741,3.225,0.519,2.705,63.030,0.607,62.423,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,57.829,2.408,2.923,0.437,2.485,52.498,0.548,51.950,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,69.486,2.744,2.851,0.545,2.306,63.891,0.615,63.276,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,67.234,2.754,3.472,0.532,2.940,61.007,0.604,60.403,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,69.890,2.764,2.537,0.476,2.061,64.588,0.621,63.967,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,67.722,2.861,4.126,0.569,3.557,60.735,0.662,60.073,2993442628723.000
CSR_apr_Hybrid,16384,0.15,2,32,59.672,3.196,4.597,0.763,3.835,51.878,0.804,51.074,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,53.413,2.642,8.283,0.495,7.788,42.488,2.481,40.007,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,53.350,2.582,6.991,0.410,6.581,43.777,2.042,41.735,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,56.457,2.964,7.409,0.403,7.006,46.084,1.921,44.163,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,66.439,2.964,7.531,0.424,7.107,55.944,1.894,54.050,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,61.349,2.802,8.552,0.398,8.155,49.994,1.905,48.089,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,52.525,2.599,8.680,0.416,8.263,41.247,2.188,39.059,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,61.329,2.787,8.826,0.416,8.411,49.715,2.012,47.703,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,72.243,2.780,8.084,0.403,7.681,61.378,1.922,59.456,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,69.003,2.784,8.311,0.399,7.912,57.908,1.894,56.014,2993442628723.000
CSR_apr_Hybrid,16384,0.15,32,2,54.106,2.586,8.274,0.445,7.829,43.246,2.473,40.772,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,68.896,2.590,4.664,0.480,4.185,61.642,1.032,60.610,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,49.793,2.537,3.977,0.430,3.547,43.279,0.957,42.322,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,69.229,2.988,5.222,0.861,4.361,61.018,1.306,59.712,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,72.087,2.746,4.781,0.509,4.272,64.560,1.082,63.478,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,49.535,2.397,4.176,0.470,3.706,42.961,0.951,42.010,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,54.285,2.897,3.309,0.475,2.834,48.079,1.034,47.045,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,49.847,2.492,4.112,0.411,3.702,43.243,0.948,42.296,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,64.592,2.914,5.834,0.680,5.154,55.845,1.093,54.752,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,50.116,2.387,4.038,0.431,3.607,43.690,0.944,42.747,2993442628723.000
CSR_apr_Hybrid,16384,0.15,4,16,57.551,3.015,6.017,0.718,5.299,48.520,1.271,47.249,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,53.219,2.410,5.194,0.437,4.756,45.615,1.696,43.920,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,71.408,2.661,6.172,0.428,5.744,62.576,1.890,60.686,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,58.084,2.432,5.229,0.432,4.796,50.423,1.635,48.789,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,61.556,2.448,4.989,0.429,4.560,54.120,1.686,52.434,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,49.501,2.425,5.188,0.429,4.760,41.887,1.700,40.188,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,72.742,2.743,6.071,0.417,5.654,63.928,1.861,62.068,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,50.581,2.396,5.157,0.445,4.711,43.028,1.703,41.325,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,59.542,2.388,5.247,0.451,4.796,51.908,1.652,50.256,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,55.304,2.904,4.607,0.403,4.205,47.793,1.854,45.939,2993442628723.000
CSR_apr_Hybrid,16384,0.15,8,8,67.514,3.210,6.259,0.760,5.499,58.045,2.232,55.813,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,51.464,3.079,10.443,0.426,10.017,37.942,0.910,37.032,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,51.098,2.880,10.135,0.425,9.710,38.083,0.918,37.165,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,54.227,3.421,12.617,0.441,12.176,38.190,0.930,37.260,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,63.928,3.206,13.969,0.429,13.540,46.753,0.901,45.852,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,52.062,3.001,10.784,0.431,10.354,38.277,0.921,37.356,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,55.832,2.944,14.504,0.441,14.063,38.385,0.920,37.465,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,64.933,3.522,15.299,0.542,14.758,46.112,1.321,44.791,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,56.429,3.011,15.025,0.439,14.586,38.393,0.930,37.463,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,77.994,3.640,14.391,0.922,13.469,59.963,1.225,58.739,2993442628723.000
CSR_apr_MPI,16384,0.15,64,1,89.405,3.405,32.816,0.790,32.026,53.185,2.081,51.103,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,60.134,3.093,0,0,0,57.041,0.586,56.455,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,54.713,2.742,0,0,0,51.972,0.351,51.621,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,58.250,2.414,0,0,0,55.836,0.352,55.485,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,57.889,2.416,0,0,0,55.474,0.346,55.127,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,58.873,3.067,0,0,0,55.806,0.537,55.269,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,54.882,2.753,0,0,0,52.130,0.350,51.780,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,54.976,2.412,0,0,0,52.564,0.346,52.218,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,65.169,2.751,0,0,0,62.419,0.363,62.056,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,55.891,2.762,0,0,0,53.129,0.356,52.773,2993442628723.000
CSR_apr_OpenMP,16384,0.15,1,64,58.450,2.422,0,0,0,56.028,0.368,55.659,2993442628723.000
